,congresista_x,Partido,Camara,CC,ID,congresista_y
279,Hernando José Padaui Álvarez,Cambio Radical,Camara,115,422,Hernando Jose Padaui Alvarez
280,Hernando José Padaui Álvarez,Cambio Radical,Camara,115,423,Hernando Jose Padaui Alvarez
281,Hernando José Padaui Álvarez,Cambio Radical,Camara,115,430,Hernando Jose Padaui Alvarez
282,Hernando José Padaui Álvarez,Cambio Radical,Camara,115,433,Hernando Jose Padaui Alvarez
283,Hernán Banguero Andrade,Consejo Comunitario La Mamuncia,Camara,116,260,Hernán Banguero Andrade
284,Hernán Gustavo Estupiñan Calvache,Partido Liberal,Camara,117,133,Hernán Gustavo Estupiñán Calvache
285,Hernán Gustavo Estupiñan Calvache,Partido Liberal,Camara,117,177,Hernán Gustavo Estupiñán Calvache
286,Hernán Gustavo Estupiñan Calvache,Partido Liberal,Camara,117,178,Hernán Gustavo Estupiñán Calvache
287,Hernán Gustavo Estupiñan Calvache,Partido Liberal,Camara,117,215,Hernán Gustavo Estupiñán Calvache
288,Hernán Gustavo Estupiñan Calvache,Partido Liberal,Camara,117,228,Hernán Gustavo Estupiñán Calvache
289,Hernán Gustavo Estupiñan Calvache,Partido Liberal,Camara,117,254,Hernán Gustavo Estupiñán Calvache
290,Hernán Gustavo Estupiñan Calvache,Partido Liberal,Camara,117,255,Hernán Gustavo Estupiñán Calvache
291,Hernán Gustavo Estupiñan Calvache,Partido Liberal,Camara,117,256,Hernán Gustavo Estupiñán Calvache
292,Hernán Gustavo Estupiñan Calvache,Partido Liberal,Camara,117,325,Hernán Gustavo Estupiñán Calvache
293,Hernán Gustavo Estupiñan Calvache,Partido Liberal,Camara,117,331,Hernán Gustavo Estupiñán Calvache
294,Hernán Gustavo Estupiñan Calvache,Partido Liberal,Camara,117,341,Hernán Gustavo Estupiñán Calvache
295,Hernán Gustavo Estupiñan Calvache,Partido Liberal,Camara,117,361,Hernán Gustavo Estupiñán Calvache
296,Hernán Gustavo Estupiñan Calvache,Partido Liberal,Camara,117,473,Hernán Gustavo Estupiñán Calvache
297,Hernán Gustavo Estupiñan Calvache,Partido Liberal,Camara,117,483,Hernán Gustavo Estupiñán Calvache
298,Hernán Humberto Garzón Rodríguez,Centro Democrático,Camara,118,141,Hernán Humberto Garzón Rodríguez
299,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,75,Honorio Miguel   Henríquez Pinedo 
300,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,76,Honorio Miguel   Henríquez Pinedo 
301,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,77,Honorio Miguel   Henríquez Pinedo 
302,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,172,Honorio Miguel   Henríquez Pinedo 
303,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,179,Honorio Miguel   Henríquez Pinedo 
304,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,184,Honorio Miguel   Henríquez Pinedo 
305,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,248,Honorio Miguel   Henríquez Pinedo 
306,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,258,Honorio Miguel   Henríquez Pinedo 
307,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,310,Honorio Miguel   Henríquez Pinedo 
308,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,346,Honorio Miguel   Henríquez Pinedo 
309,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,351,Honorio Miguel   Henríquez Pinedo 
310,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,386,Honorio Miguel   Henríquez Pinedo 
311,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,389,Honorio Miguel   Henríquez Pinedo 
312,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,392,Honorio Miguel   Henríquez Pinedo 
313,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,459,Honorio Miguel   Henríquez Pinedo 
314,Honorio Miguel Henríquez Pinedo  ,Centro Democrático,Senado,119,550,Honorio Miguel   Henríquez Pinedo 
315,Amanda Rocio Gonzalez Rodriguez,Centro Democrático,Senado,12,22,Amanda Rocío González Rodríguez
316,Amanda Rocio Gonzalez Rodriguez,Centro Democrático,Senado,12,67,Amanda Rocío González Rodríguez
317,Amanda Rocio Gonzalez Rodriguez,Centro Democrático,Senado,12,75,Amanda Rocío González Rodríguez
318,Amanda Rocio Gonzalez Rodriguez,Centro Democrático,Senado,12,76,Amanda Rocío González Rodríguez
319,Amanda Rocio Gonzalez Rodriguez,Centro Democrático,Senado,12,77,Amanda Rocío González Rodríguez
320,Amanda Rocio Gonzalez Rodriguez,Centro Democrático,Senado,12,165,Amanda Rocío González Rodríguez
321,Amanda Rocio Gonzalez Rodriguez,Centro Democrático,Senado,12,172,Amanda Rocío González Rodríguez
322,Amanda Rocio Gonzalez Rodriguez,Centro Democrático,Senado,12,270,Amanda Rocío González Rodríguez
323,Amanda Rocio Gonzalez Rodriguez,Centro Democrático,Senado,12,338,Amanda Rocío González Rodríguez
324,Amanda Rocio Gonzalez Rodriguez,Centro Democrático,Senado,12,625,Amanda Rocío González Rodríguez
325,Horacio Jose Serpa Moncada ,Liberal,Senado,120,3,Horacio José Serpa Moncada
326,Horacio Jose Serpa Moncada ,Liberal,Senado,120,80,Horacio José Serpa Moncada
327,Horacio Jose Serpa Moncada ,Liberal,Senado,120,120,Horacio José Serpa Moncada
328,Horacio Jose Serpa Moncada ,Liberal,Senado,120,215,Horacio José Serpa Moncada
329,Horacio Jose Serpa Moncada ,Liberal,Senado,120,242,Horacio José Serpa Moncada
330,Horacio Jose Serpa Moncada ,Liberal,Senado,120,305,Horacio José Serpa Moncada
331,Horacio Jose Serpa Moncada ,Liberal,Senado,120,354,Horacio José Serpa Moncada
332,Horacio Jose Serpa Moncada ,Liberal,Senado,120,359,Horacio José Serpa Moncada
333,Horacio Jose Serpa Moncada ,Liberal,Senado,120,460,Horacio José Serpa Moncada
334,Horacio Jose Serpa Moncada ,Liberal,Senado,120,461,Horacio José Serpa Moncada
335,Horacio Jose Serpa Moncada ,Liberal,Senado,120,470,Horacio José Serpa Moncada
336,Horacio Jose Serpa Moncada ,Liberal,Senado,120,515,Horacio José Serpa Moncada
337,Horacio Jose Serpa Moncada ,Liberal,Senado,120,518,Horacio José Serpa Moncada
338,Héctor Ángel Ortiz Nuñez,Centro Democrático,Camara,121,41,Héctor Angel Ortiz Núñez
339,Héctor Ángel Ortiz Nuñez,Centro Democrático,Camara,121,76,Héctor Angel Ortiz Núñez
340,Héctor Ángel Ortiz Nuñez,Centro Democrático,Camara,121,77,Héctor Angel Ortiz Núñez
341,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,17,Héctor Javier Vergara Sierra
342,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,19,Héctor Javier Vergara Sierra
343,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,33,Héctor Javier Vergara Sierra
344,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,35,Héctor Javier Vergara Sierra
345,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,36,Héctor Javier Vergara Sierra
346,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,43,Héctor Javier Vergara Sierra
347,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,57,Héctor Javier Vergara Sierra
348,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,64,Héctor Javier Vergara Sierra
349,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,65,Héctor Javier Vergara Sierra
350,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,66,Héctor Javier Vergara Sierra
351,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,68,Héctor Javier Vergara Sierra
352,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,70,Héctor Javier Vergara Sierra
353,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,71,Héctor Javier Vergara Sierra
354,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,72,Héctor Javier Vergara Sierra
355,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,105,Héctor Javier Vergara Sierra
356,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,153,Héctor Javier Vergara Sierra
357,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,188,Héctor Javier Vergara Sierra
358,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,213,Héctor Javier Vergara Sierra
359,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,219,Héctor Javier Vergara Sierra
360,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,249,Héctor Javier Vergara Sierra
361,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,264,Héctor Javier Vergara Sierra
362,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,269,Héctor Javier Vergara Sierra
363,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,319,Héctor Javier Vergara Sierra
364,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,321,Héctor Javier Vergara Sierra
365,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,328,Héctor Javier Vergara Sierra
366,Héctor Javier Vergara Sierra,Cambio Radical,Camara,122,405,Héctor Javier Vergara Sierra
367,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,59,Inti Raúl  Asprilla Reyes 
368,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,98,Inti Raúl  Asprilla Reyes 
369,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,233,Inti Raúl  Asprilla Reyes 
370,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,266,Inti Raúl  Asprilla Reyes 
371,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,305,Inti Raúl  Asprilla Reyes 
372,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,414,Inti Raúl  Asprilla Reyes 
373,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,476,Inti Raúl  Asprilla Reyes 
374,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,494,Inti Raúl  Asprilla Reyes 
375,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,497,Inti Raúl  Asprilla Reyes 
376,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,498,Inti Raúl  Asprilla Reyes 
377,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,507,Inti Raúl  Asprilla Reyes 
378,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,520,Inti Raúl  Asprilla Reyes 
379,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,522,Inti Raúl  Asprilla Reyes 
380,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,532,Inti Raúl  Asprilla Reyes 
381,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,534,Inti Raúl  Asprilla Reyes 
382,Inti Raúl Asprilla Reyes,Partido Alianza Verde,Camara,123,561,Inti Raúl  Asprilla Reyes 
383,Irma Luz Herrera Rodríguez,MIRA,Camara,124,10,Irma Luz Herrera Rodríguez
384,Irma Luz Herrera Rodríguez,MIRA,Camara,124,13,Irma Luz Herrera Rodríguez
385,Irma Luz Herrera Rodríguez,MIRA,Camara,124,124,Irma Luz Herrera Rodríguez
386,Irma Luz Herrera Rodríguez,MIRA,Camara,124,212,Irma Luz Herrera Rodríguez
387,Irma Luz Herrera Rodríguez,MIRA,Camara,124,317,Irma Luz Herrera Rodríguez
388,Irma Luz Herrera Rodríguez,MIRA,Camara,124,347,Irma Luz Herrera Rodríguez
389,Irma Luz Herrera Rodríguez,MIRA,Camara,124,348,Irma Luz Herrera Rodríguez
390,Irma Luz Herrera Rodríguez,MIRA,Camara,124,472,Irma Luz Herrera Rodríguez
391,Irma Luz Herrera Rodríguez,MIRA,Camara,124,474,Irma Luz Herrera Rodríguez
392,Irma Luz Herrera Rodríguez,MIRA,Camara,124,481,Irma Luz Herrera Rodríguez
393,Irma Luz Herrera Rodríguez,MIRA,Camara,124,482,Irma Luz Herrera Rodríguez
394,Iván Cepeda Castro,Polo Democrático,Senado,125,221,Iván Cepeda Castro
395,Iván Cepeda Castro,Polo Democrático,Senado,125,238,Iván Cepeda Castro
396,Iván Cepeda Castro,Polo Democrático,Senado,125,284,Iván Cepeda Castro
397,Iván Cepeda Castro,Polo Democrático,Senado,125,285,Iván Cepeda Castro
398,Iván Cepeda Castro,Polo Democrático,Senado,125,390,Iván Cepeda Castro
399,Iván Cepeda Castro,Polo Democrático,Senado,125,414,Iván Cepeda Castro
400,Iván Cepeda Castro,Polo Democrático,Senado,125,480,Iván Cepeda Castro
401,Iván Cepeda Castro,Polo Democrático,Senado,125,563,Iván Cepeda Castro
402,Iván Cepeda Castro,Polo Democrático,Senado,125,568,Iván Cepeda Castro
403,Iván Cepeda Castro,Polo Democrático,Senado,125,572,Iván Cepeda Castro
404,Iván Cepeda Castro,Polo Democrático,Senado,125,573,Iván Cepeda Castro
405,Iván Cepeda Castro,Polo Democrático,Senado,125,574,Iván Cepeda Castro
406,Iván Cepeda Castro,Polo Democrático,Senado,125,588,Iván Cepeda Castro
407,Iván Cepeda Castro,Polo Democrático,Senado,125,589,Iván Cepeda Castro
408,Iván Cepeda Castro,Polo Democrático,Senado,125,590,Iván Cepeda Castro
409,Iván Cepeda Castro,Polo Democrático,Senado,125,602,Iván Cepeda Castro
410,Ivan Dario Agudelo Zapata ,Liberal,Senado,126,80,Iván Darío Agudelo Zapata
411,Ivan Dario Agudelo Zapata ,Liberal,Senado,126,146,Iván Darío Agudelo Zapata
412,Ivan Dario Agudelo Zapata ,Liberal,Senado,126,340,Iván Darío Agudelo Zapata
413,Ivan Dario Agudelo Zapata ,Liberal,Senado,126,445,Iván Darío Agudelo Zapata
414,Ivan Dario Agudelo Zapata ,Liberal,Senado,126,460,Iván Darío Agudelo Zapata
415,Ivan Dario Agudelo Zapata ,Liberal,Senado,126,461,Iván Darío Agudelo Zapata
416,Ivan Dario Agudelo Zapata ,Liberal,Senado,126,470,Iván Darío Agudelo Zapata
417,Ivan Dario Agudelo Zapata ,Liberal,Senado,126,471,Iván Darío Agudelo Zapata
418,Ivan Dario Agudelo Zapata ,Liberal,Senado,126,524,Iván Darío Agudelo Zapata
419,Iván Leonidas Name Vasquez ,Alianza Verde,Senado,127,79,Iván Leonidas Name Vásquez
420,Iván Leonidas Name Vasquez ,Alianza Verde,Senado,127,191,Iván Leonidas Name Vásquez
421,Iván Leonidas Name Vasquez ,Alianza Verde,Senado,127,476,Iván Leonidas Name Vásquez
422,Iván Leonidas Name Vasquez ,Alianza Verde,Senado,127,494,Iván Leonidas Name Vásquez
423,Iván Leonidas Name Vasquez ,Alianza Verde,Senado,127,497,Iván Leonidas Name Vásquez
424,Iván Leonidas Name Vasquez ,Alianza Verde,Senado,127,498,Iván Leonidas Name Vásquez
425,Iván Leonidas Name Vasquez ,Alianza Verde,Senado,127,499,Iván Leonidas Name Vásquez
426,Iván Leonidas Name Vasquez ,Alianza Verde,Senado,127,503,Iván Leonidas Name Vásquez
427,Iván Leonidas Name Vasquez ,Alianza Verde,Senado,127,510,Iván Leonidas Name Vásquez
428,Iván Leonidas Name Vasquez ,Alianza Verde,Senado,127,516,Iván Leonidas Name Vásquez
429,Iván Leonidas Name Vasquez ,Alianza Verde,Senado,127,520,Iván Leonidas Name Vásquez
430,Iván Leonidas Name Vasquez ,Alianza Verde,Senado,127,522,Iván Leonidas Name Vásquez
431,Iván Leonidas Name Vasquez ,Alianza Verde,Senado,127,534,Iván Leonidas Name Vásquez
432,Iván Leonidas Name Vasquez ,Alianza Verde,Senado,127,537,Iván Leonidas Name Vásquez
433,Jaime Armando Yepes Martínez,Partido de la U,Camara,128,17,Jaime Armando Yepes Martínez
434,Jaime Armando Yepes Martínez,Partido de la U,Camara,128,253,Jaime Armando Yepes Martínez
435,Jaime Armando Yepes Martínez,Partido de la U,Camara,128,409,Jaime Armando Yepes Martínez
436,Jaime Armando Yepes Martínez,Partido de la U,Camara,128,550,Jaime Armando Yepes Martínez
437,Jaime Enrique Durán Barrera ,Liberal,Senado,129,9,Jaime Enrique Durán Barrera
438,Jaime Enrique Durán Barrera ,Liberal,Senado,129,165,Jaime Enrique Durán Barrera
439,Jaime Enrique Durán Barrera ,Liberal,Senado,129,515,Jaime Enrique Durán Barrera
440,Jaime Enrique Durán Barrera ,Liberal,Senado,129,518,Jaime Enrique Durán Barrera
441,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,35,Ana María Castañeda Gómez
442,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,37,Ana María Castañeda Gómez
443,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,57,Ana María Castañeda Gómez
444,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,64,Ana María Castañeda Gómez
445,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,65,Ana María Castañeda Gómez
446,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,66,Ana María Castañeda Gómez
447,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,68,Ana María Castañeda Gómez
448,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,70,Ana María Castañeda Gómez
449,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,71,Ana María Castañeda Gómez
450,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,72,Ana María Castañeda Gómez
451,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,153,Ana María Castañeda Gómez
452,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,249,Ana María Castañeda Gómez
453,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,264,Ana María Castañeda Gómez
454,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,279,Ana María Castañeda Gómez
455,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,421,Ana María Castañeda Gómez
456,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,422,Ana María Castañeda Gómez
457,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,423,Ana María Castañeda Gómez
458,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,430,Ana María Castañeda Gómez
459,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,433,Ana María Castañeda Gómez
460,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,440,Ana María Castañeda Gómez
461,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,528,Ana María Castañeda Gómez
462,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,529,Ana María Castañeda Gómez
463,Ana Maria Castañeda Gomez ,Cambio Radical,Senado,13,536,Ana María Castañeda Gómez
464,Jaime Felipe Lozada Polanco,Partido Conservador Colombiano,Camara,130,17,Jaime Felipe  Lozada Polanco 
465,Jaime Felipe Lozada Polanco,Partido Conservador Colombiano,Camara,130,33,Jaime Felipe  Lozada Polanco 
466,Jaime Felipe Lozada Polanco,Partido Conservador Colombiano,Camara,130,54,Jaime Felipe  Lozada Polanco 
467,Jaime Felipe Lozada Polanco,Partido Conservador Colombiano,Camara,130,61,Jaime Felipe  Lozada Polanco 
468,Jaime Felipe Lozada Polanco,Partido Conservador Colombiano,Camara,130,63,Jaime Felipe  Lozada Polanco 
469,Jaime Felipe Lozada Polanco,Partido Conservador Colombiano,Camara,130,110,Jaime Felipe  Lozada Polanco 
470,Jaime Felipe Lozada Polanco,Partido Conservador Colombiano,Camara,130,127,Jaime Felipe  Lozada Polanco 
471,Jaime Felipe Lozada Polanco,Partido Conservador Colombiano,Camara,130,146,Jaime Felipe  Lozada Polanco 
472,Jaime Felipe Lozada Polanco,Partido Conservador Colombiano,Camara,130,229,Jaime Felipe  Lozada Polanco 
473,Jaime Felipe Lozada Polanco,Partido Conservador Colombiano,Camara,130,246,Jaime Felipe  Lozada Polanco 
